ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
2950,Cornflakes,5006,"Breakfast Cereals","Lawrence Mills",120,120,Flakes,4.1
2951,"Chocos - Moons & Stars",5006,"Breakfast Cereals",Kelloggs,375,640,"Kids Cereal",4.2
2952,"Ragi Bites - Strawberry Fills",5006,"Breakfast Cereals",Soulfull,169,169,"Kids Cereal",4.2
2953,"Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,20,20,"Chips & Corn Snacks",3.9
2954,"Variety Energy Bars-Cocoa Coconut Almond,Choco Peanut,Pumpkin Seed Cramberry,Fig Flaxseed",5006,"Breakfast Cereals",GoodDiet,150,208,"Granola & Cereal Bars",
2955,"Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,20,20,"Chips & Corn Snacks",3.7
2956,"Masala Oats - Curry & Pepper",5006,"Breakfast Cereals",Saffola,175,195,"Oats & Porridge",4.2
2957,"Millet Muesli - Fruit & Nut",5006,"Breakfast Cereals",Soulfull,599,599,"Kids Cereal",4.2
2958,"Diet Millet Muesli - No Added Sugar",5006,"Breakfast Cereals",GoodDiet,209,299,Muesli,
2959,"Muesli - Crunchy (No Added Sugar)",5006,"Breakfast Cereals",Bagrrys,320,320,Muesli,4.1
2960,"Variety Energy Bars-ChocoPeanut,CoconutAlmond,GojiberryBalckcurrantCashew,AlmondRaisin",5006,"Breakfast Cereals",GoodDiet,161,208,"Granola & Cereal Bars",
2961,"Variety Energy Bars-Fig Flaxseed,Pumpkinseed Cranberry,AlmondRaisin, Berries & Cashew,Mango,Choco Peanut,Date Walnut",5006,"Breakfast Cereals",GoodDiet,281,416,"Granola & Cereal Bars",
2962,"Variety Energy Bars-Almond Raisin,Dates Walnut,Mango Ginger, Choco Peanut, Coconut Almond",5006,"Breakfast Cereals",GoodDiet,196,260,"Granola & Cereal Bars",
2963,"Chocos Webs - Spiderman",5006,"Breakfast Cereals",Kelloggs,10,10,"Kids Cereal",3.9
2964,"Variety Energy Bars-Fig Flaxseed,Pumpkinseed Cranberry,Mango Ginger,Dates Walnut,Choco Peanut",5006,"Breakfast Cereals",GoodDiet,185,260,"Granola & Cereal Bars",
2965,"Chocos Magic Hearts",5006,"Breakfast Cereals",Kelloggs,185,185,"Kids Cereal",4.4
2966,"Oats - Atta",5006,"Breakfast Cereals",Bagrrys,99,99,"Oats & Porridge",4.2
2967,"Daily Choco Almond Bar",5006,"Breakfast Cereals","RiteBite Max Protein",360,360,"Granola & Cereal Bars",4.2
2968,"Heart to Heart Oats",5006,"Breakfast Cereals",Kelloggs,195,195,"Oats & Porridge",4.3
2969,"Nutrition Energy Bar - Pumpkin Seeds & Cranberries",5006,"Breakfast Cereals",GoodDiet,334,520,"Granola & Cereal Bars",
2970,"Daily Choco Berry Bar",5006,"Breakfast Cereals","RiteBite Max Protein",360,360,"Granola & Cereal Bars",4.4
2971,"Crunchy Millet Muesli - Almonds & Raisins",5006,"Breakfast Cereals",Soulfull,550,550,Muesli,4.2
2972,"Oats - Steel Cut",5006,"Breakfast Cereals",Bagrrys,245,245,"Oats & Porridge",4
2973,"Millet Muesli - Chocolate & Cranberry",5006,"Breakfast Cereals",Soulfull,399,399,Muesli,4.9
2974,"Nutrition Energy Bar - Gojiberry, Blackcurrant & Cashews",5006,"Breakfast Cereals",GoodDiet,334,520,"Granola & Cereal Bars",
2975,"Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",5006,"Breakfast Cereals",GoodDiet,334,520,"Granola & Cereal Bars",
2976,"Snacks - Stars, Banana & Honey, 2+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,20,20,"Chips & Corn Snacks",3.5
2977,"Wheat Bran - Germinated",5006,"Breakfast Cereals",Bagrrys,99,99,Muesli,4.3
2978,"Millets Masala Oats - Veggie Masala",5006,"Breakfast Cereals",GoodDiet,91,181,"Oats & Porridge",
2979,"Ragi Bites - Choco Poco",5006,"Breakfast Cereals",Soulfull,525,525,"Kids Cereal",3.3
2980,"K-Energy Bar - Choco Nutty",5006,"Breakfast Cereals",Kelloggs,35,35,"Granola & Cereal Bars",4.1
2981,"Steel Cut Oats - Gluten Free",5006,"Breakfast Cereals",Manna,230,230,"Oats & Porridge",4
2982,"Millet Masala Oats - Chinese Chilly",5006,"Breakfast Cereals",GoodDiet,91,181,"Oats & Porridge",
2983,Oats,5006,"Breakfast Cereals",Kelloggs,260,260,"Oats & Porridge",4.4
2984,"Daily Choco Almond Bar",5006,"Breakfast Cereals","RiteBite Max Protein",65,65,"Granola & Cereal Bars",4.2
2985,"Millet Masala Oats - Southern Curry",5006,"Breakfast Cereals",GoodDiet,91,181,"Oats & Porridge",
2986,"Choco Fudge Bar",5006,"Breakfast Cereals","RiteBite Max Protein",670,670,"Granola & Cereal Bars",4.3
2987,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,140,140,Chocolates,4
2988,"K-Energy Bar Protein - Almonds & Berries",5006,"Breakfast Cereals",Kelloggs,45,45,"Granola & Cereal Bars",4.3
2989,"Choco Classic Bar",5006,"Breakfast Cereals","RiteBite Max Protein",340,340,"Granola & Cereal Bars",4.3
2990,"Millet Muesli - Fruit, Nuts & Seeds",5006,"Breakfast Cereals",Soulfull,399,399,Muesli,4.3
2991,"Bar - Choco Slim",5006,"Breakfast Cereals","RiteBite Max Protein",670,670,"Granola & Cereal Bars",4
2992,"Millet Masala Oats - Spicy Tamatar Twist",5006,"Breakfast Cereals",GoodDiet,91,181,"Oats & Porridge",
2993,"Choco Delite Bar",5006,"Breakfast Cereals","RiteBite Max Protein",420,420,"Granola & Cereal Bars",4
2994,"Peanut Butter Bar",5006,"Breakfast Cereals","RiteBite Max Protein",40,40,"Granola & Cereal Bars",4.1
2995,"Belligo - Probiotics + Prebiotics Bites, 2+ Years",5006,"Breakfast Cereals",Timios,100,100,"Granola & Cereal Bars",3.7
2996,"Ultimate Choco Almond",5006,"Breakfast Cereals","RiteBite Max Protein",950,950,"Granola & Cereal Bars",4.3
2997,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,32,35,Chocolates,3.9
2998,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,700,700,Chocolates,3.8
2999,"Ultimate Choco Almond Bar",5006,"Breakfast Cereals","RiteBite Max Protein",170,170,"Granola & Cereal Bars",4.3
3000,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,140,140,Chocolates,3.6
3001,"Fruit & Nuts Muesli - Protein Rich Breakfast Cereal",5006,"Breakfast Cereals","True Elements",576,720,Muesli,3
3002,"Multigrain Choco Loopies",5006,"Breakfast Cereals",Soulfull,135,135,"Kids Cereal",4.4
3003,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",5006,"Breakfast Cereals",Timios,700,700,Chocolates,3.8
3004,"Choco Delite Bar",5006,"Breakfast Cereals","RiteBite Max Protein",35,35,"Granola & Cereal Bars",4.2
3005,"Breakfast Cereal - Chocolate Flavour, Small Pack",5006,"Breakfast Cereals","Nestle Koko Krunch",10,10,"Kids Cereal",3.9
3006,"Assorted Mini Nutrition Energy Bites",5006,"Breakfast Cereals",GoodDiet,99,149,"Granola & Cereal Bars",
3007,"Daily Fruit & Nut Bar - With 10 g Protein",5006,"Breakfast Cereals","RiteBite Max Protein",255,300,"Granola & Cereal Bars",
3008,"Fruit & Seeds Bar",5006,"Breakfast Cereals","RiteBite Max Protein",40,40,"Granola & Cereal Bars",4.1
3009,"Nuts & Seeds Bar",5006,"Breakfast Cereals","RiteBite Max Protein",36,40,"Granola & Cereal Bars",3.8
3010,"Daily Almond Apricot - With 10 g Protein",5006,"Breakfast Cereals","RiteBite Max Protein",255,300,"Granola & Cereal Bars",
3011,"Fiber Rich Choclaq",5006,"Breakfast Cereals",Zerobeli,10,10,Flakes,3.8
3012,"Butterscotch Muesli 400 g Container + Muesli Cranberry Blueberry 400 g",5006,"Breakfast Cereals","True Elements",485,515,Muesli,
3013,"Organic - Chia",5006,"Breakfast Cereals",Bagrrys,244,325,"Granola & Cereal Bars",2.6
3014,"Bar - Honey Lemon",5006,"Breakfast Cereals","RiteBite Max Protein",670,670,"Granola & Cereal Bars",5
3015,"Active Assorted Bars",5006,"Breakfast Cereals",Ritebite,591,695,"Granola & Cereal Bars",5
3016,"Dried Oranges",5006,"Breakfast Cereals",FabBox,160,160,"Granola & Cereal Bars",3
3017,"Gluten Free Rolled Oats",5006,"Breakfast Cereals",Nutriorg,784,825,"Oats & Porridge",
3018,"Gluten Free Instant Oats",5006,"Breakfast Cereals",Nutriorg,561,590,"Oats & Porridge",
3019,"Multigrain Energy Bar Chocolate Chunk Nut 38G+Breakfast Protein Variety Bar 50G",5006,"Breakfast Cereals","Yoga bar",631,690,"Granola & Cereal Bars",
3020,"Multigrain VarietyBar 38G Pack of 10+Breakfast Protein VarietyBar 50G Pack of 6",5006,"Breakfast Cereals","Yoga bar",607,690,"Granola & Cereal Bars",
3021,"Chocos - Moons & Stars",5006,"Breakfast Cereals",Kelloggs,175,175,"Kids Cereal",4.2
3022,Chocos,5006,"Breakfast Cereals","bb Royal",99,165,"Kids Cereal",4.2
3023,"No Added Sugar Muesli - High Fibre Cereal For Breakfast",5006,"Breakfast Cereals","True Elements",612,720,Muesli,4.3
3024,"Crunchy Nuts & Berries Muesli For Breakfast",5006,"Breakfast Cereals","True Elements",505,595,Muesli,4.7
3025,"Millet Granola with Rolled Oats, Cranberries and Almonds - No Added Sugar",5006,"Breakfast Cereals","True Elements",460,520,"Oats & Porridge",4.5
3026,"Gluten-Free Rolled Oats - Premium",5006,"Breakfast Cereals",NUTRIWISH,350,350,"Oats & Porridge",3.9
3027,"Protein Muesli - Chocolate Flavoured",5006,"Breakfast Cereals",Bagrrys,399,399,Muesli,4.2
3028,"Ultimate Choco Berry",5006,"Breakfast Cereals","RiteBite Max Protein",950,950,"Granola & Cereal Bars",4.9
3029,"K-Energy Bar Variety Pack with the power of Nuts, Fruits & Grains",5006,"Breakfast Cereals",Kelloggs,310,310,"Granola & Cereal Bars",4.5
3030,"Baked Granola with Rolled Oats, Almonds & Cranberries - No Added Sugar",5006,"Breakfast Cereals","True Elements",535,595,"Oats & Porridge",3.7
3031,"Chocos Chhota Laddoo",5006,"Breakfast Cereals",Kelloggs,190,190,"Kids Cereal",4
3032,"Flakes - Ragi",5006,"Breakfast Cereals","Health Sutra",60,60,"Kids Cereal",4.3
3033,"Breakfast Cereal - Strawberry Flavour Burst",5006,"Breakfast Cereals","Nestle Koko Krunch",190,190,"Kids Cereal",4.2
3034,"Oat - Bran",5006,"Breakfast Cereals",Bagrrys,99,99,"Oats & Porridge",4.4
3035,"Fruit N Fibre Muesli - Mixed Fruit",5006,"Breakfast Cereals",Bagrrys,320,320,Muesli,4.3
3036,"K Energy Bar - 35% Fruits & Grains - Berry Yoghurty",5006,"Breakfast Cereals",Kelloggs,420,420,"Granola & Cereal Bars",4.8
3037,"Active Assorted Bars - Choco Slim, Green Coffee Beans & Green Tea Orange",5006,"Breakfast Cereals","RiteBite Max Protein",695,695,"Granola & Cereal Bars",3.8
3038,"Sugar Free Cereals - Whole Oatmeal With Rolled Oats, Chia & Real Fruits",5006,"Breakfast Cereals","True Elements",576,720,"Oats & Porridge",4
3039,"Fruit N Fibre Muesli - Strawberry",5006,"Breakfast Cereals",Bagrrys,320,320,Muesli,4.2
3040,"Sugar Free Cereals - Multigrain Oatmeal With Rolled Oats, Barley & Jowar Flakes",5006,"Breakfast Cereals","True Elements",535,595,"Oats & Porridge",3.7
3041,"Dark Chocolate Cereal",5006,"Breakfast Cereals","Munchilicious Granola",600,650,"Granola & Cereal Bars",3
3042,"Gluten Free Rolled Oats",5006,"Breakfast Cereals","Nutty Yogi",150,150,"Oats & Porridge",4.2
3043,"Beginnings Organic Millet Muesli",5006,"Breakfast Cereals",PRISTINE,245,245,Muesli,4.6
3044,"Choco Fudge",5006,"Breakfast Cereals","RiteBite Max Protein",120,120,"Granola & Cereal Bars",4.1
3045,"Wheat Flakes With Honey & Almonds",5006,"Breakfast Cereals","True Elements",360,400,Flakes,4.3
3046,"K Energy Bar - 55% Nuts & Grains - Choco Nutty",5006,"Breakfast Cereals",Kelloggs,420,420,"Granola & Cereal Bars",4.3
3047,"Muesli Crunchy",5006,"Breakfast Cereals",Kwality,273,545,Flakes,4.2
3048,"Green Coffee Beans",5006,"Breakfast Cereals","RiteBite Max Protein",695,695,"Granola & Cereal Bars",4.3
3049,"Protein Bar Choco Cardamom",5006,"Breakfast Cereals",Unibic,113,125,"Granola & Cereal Bars",4.4
3050,"Cranberry Blueberry Muesli - Fibre Rich Breakfast Cereal",5006,"Breakfast Cereals","True Elements",265,295,Muesli,4
3051,"Millet Granola with Rolled Oats, Cranberries and Almonds - No Added Sugar",5006,"Breakfast Cereals","True Elements",280,295,"Oats & Porridge",3.9
3052,"Original Cereal",5006,"Breakfast Cereals","Munchilicious Granola",460,500,"Granola & Cereal Bars",4.6
3053,"Baked Granola with Rolled Oats, Almonds & Cranberries - No Added Sugar",5006,"Breakfast Cereals","True Elements",280,295,"Oats & Porridge",3.4
3054,"Granola Varity Pack",5006,"Breakfast Cereals","Fit & Flex",110,120,"Granola & Cereal Bars",4.1
3055,"Beginnings - Organic Ragi Flakes",5006,"Breakfast Cereals",PRISTINE,225,225,"Kids Cereal",4.5
3056,"Granola - Happy Berries",5006,"Breakfast Cereals","Fit & Flex",385,425,"Granola & Cereal Bars",3
3057,"Muesli - Swiss Style (Almonds, Raisins & Dates)",5006,"Breakfast Cereals",Bagrrys,320,320,Muesli,4
3058,"Go Nutty Snack Bar",5006,"Breakfast Cereals",Unibic,60,75,"Granola & Cereal Bars",4.1
3059,"Beginnings - Organic Corn Flakes",5006,"Breakfast Cereals",PRISTINE,195,195,Flakes,4.2
3060,"Cocoa Crunch Granola",5006,"Breakfast Cereals","Nourish Organics",450,450,"Granola & Cereal Bars",4
3061,"Breakfast Cereal - Crunchy Flakes with Corn & Oats",5006,"Breakfast Cereals","Nestle NesPlus",99,99,Flakes,4.3
3062,"Breakfast Cereal - Chocolate Flavour",5006,"Breakfast Cereals","Nestle Koko Krunch",60,60,"Kids Cereal",4.2
3063,"Granola - Mixed Fruit",5006,"Breakfast Cereals","Fit & Flex",385,425,"Granola & Cereal Bars",5
3064,"Peanut Butter Bar",5006,"Breakfast Cereals","RiteBite Max Protein",480,480,"Granola & Cereal Bars",4.5
3065,"Flakes - Barley",5006,"Breakfast Cereals","Health Sutra",55,55,Flakes,4.4
3066,"Green Coffee Beans",5006,"Breakfast Cereals","RiteBite Max Protein",125,125,"Granola & Cereal Bars",3.6
3067,"Multigrain Diet Muesli",5006,"Breakfast Cereals","True Elements",295,295,Muesli,5
3068,"Quinoa Muesli - Honey & Nuts",5006,"Breakfast Cereals","Nourish You",315,315,Muesli,3.7
3069,"Crunch - Choco Delight",5006,"Breakfast Cereals",Bagrrys,320,320,Muesli,4.2
3070,"Breakfast Cereal - Choco+, 3 Great Grains",5006,"Breakfast Cereals",Bagrrys,409,480,"Kids Cereal",4.2
3071,"Dried Fruit Cereal - Pineapple, Strawberry & Apricot",5006,"Breakfast Cereals","Munchilicious Granola",600,650,"Granola & Cereal Bars",4
3072,"Jowar Flakes - With Honey & Almonds",5006,"Breakfast Cereals","True Elements",195,195,Flakes,4.2
3073,"Steel Cut Oats",5006,"Breakfast Cereals",NUTRIWISH,650,650,"Oats & Porridge",3.5
3074,"Green Tea - Orange",5006,"Breakfast Cereals","RiteBite Max Protein",695,695,"Granola & Cereal Bars",3.7
3075,"Fruit & Seeds Bar",5006,"Breakfast Cereals","RiteBite Max Protein",480,480,"Granola & Cereal Bars",3.4
3076,"Choco Fills+",5006,"Breakfast Cereals",Bagrrys,130,170,Muesli,4.6
3077,"Granola - Mango Coconut",5006,"Breakfast Cereals","Fit & Flex",385,425,"Granola & Cereal Bars",5
3078,"Yogurt Berry Bar",5006,"Breakfast Cereals","RiteBite Max Protein",420,420,"Granola & Cereal Bars",3.8
3079,"Masala Supergrain Mix - 3 Ayurvedic Herbs & 4 Supergrains",5006,"Breakfast Cereals","Kapiva Ayurveda",225,265,"Breakfast & Snack Mixes",
3080,"Breakfast Cereal - Crunchy Granola With Nutty Honey",5006,"Breakfast Cereals","Nestle NesPlus",170,170,"Granola & Cereal Bars",4
3081,"Granola - Mixed Fruit",5006,"Breakfast Cereals","Fit & Flex",245,265,"Granola & Cereal Bars",4
3082,"Organic - Quinoa",5006,"Breakfast Cereals",Bagrrys,375,375,"Granola & Cereal Bars",3.5
3083,"Cranberry Blueberry Muesli - Fibre Rich + Multigrain Diet Muesli (each 400 g)",5006,"Breakfast Cereals","True Elements",548,590,Muesli,
3084,"Ultimate Choco Berry Bar",5006,"Breakfast Cereals","RiteBite Max Protein",170,170,"Granola & Cereal Bars",3.6
3085,"Choco Oats Bar",5006,"Breakfast Cereals","Nourish Organics",360,360,"Granola & Cereal Bars",4
3086,"Corn Flakes",5006,"Breakfast Cereals",Kwality,199,199,Flakes,3.7
3087,"Muesli Fruit & Nuts - Whole Grain Cereal For Breakfast",5006,"Breakfast Cereals","True Elements",265,295,Muesli,3
3088,"Gluten-Free Tapioca Flour, Premium",5006,"Breakfast Cereals",NUTRIWISH,400,400,"Oats & Porridge",2.3
3089,"Granola - Mango Coconut",5006,"Breakfast Cereals","Fit & Flex",245,265,"Granola & Cereal Bars",4
3090,"Green Tea - Orange",5006,"Breakfast Cereals","RiteBite Max Protein",125,125,"Granola & Cereal Bars",3.8
3091,"Choco Slim",5006,"Breakfast Cereals","RiteBite Max Protein",120,120,"Granola & Cereal Bars",3.1
3092,"High Fiber Whole Instant Oats",5006,"Breakfast Cereals",Zerobeli,130,130,"Oats & Porridge",3.3
3093,"Corn Flakes",5006,"Breakfast Cereals",Morton,40,40,Flakes,3.9
3094,"Fields Of Gold Organic Multi Millet Mix - Breakfast Porridge",5006,"Breakfast Cereals",PRISTINE,160,160,"Oats & Porridge",4.1
3095,"Whole Instant Oats - Gluten Free",5006,"Breakfast Cereals","True Elements",44,49,"Oats & Porridge",3.7
3096,"Beginnings - Organic Ragi Flakes",5006,"Breakfast Cereals",PRISTINE,115,115,Flakes,3.5
3097,"Strawberry fills",5006,"Breakfast Cereals",Kwality,169,169,Flakes,4.3
3098,"Energy Bar - Assorted",5006,"Breakfast Cereals","On The Run",600,600,"Granola & Cereal Bars",2.7
3099,"Masala Oats - Pongal Surprise",5006,"Breakfast Cereals",Saffola,15,15,"Oats & Porridge",4.1
3100,"Crunch - Almond and Raisins",5006,"Breakfast Cereals",Bagrrys,320,320,Flakes,3.8
3101,"Granola - Happy Berries",5006,"Breakfast Cereals","Fit & Flex",245,265,"Granola & Cereal Bars",3.5
3102,"Honey Almond Corn Flakes",5006,"Breakfast Cereals",Zerobeli,10,10,Flakes,3.3
3103,"Bajra Flakes",5006,"Breakfast Cereals",Murginns,205,205,Flakes,4.2
3104,"Quinoa Muesli - Chocolate & Banana",5006,"Breakfast Cereals","Nourish You",315,315,Muesli,3.8
3105,"Beginnings - Organic Mixed Millet Flakes",5006,"Breakfast Cereals",PRISTINE,120,120,Flakes,3.8
3106,"Granola - Choco, Almond & Cookies",5006,"Breakfast Cereals","Fit & Flex",385,425,"Granola & Cereal Bars",
3107,"Choco Fills",5006,"Breakfast Cereals",Kwality,169,169,Flakes,4.1
3108,"Protein Rich Nutrition Bar - Chocolate",5006,"Breakfast Cereals",Fit,450,450,"Granola & Cereal Bars",
3109,"Nutty Millet Granola",5006,"Breakfast Cereals",Murginns,295,295,"Granola & Cereal Bars",2.8
3110,"Potato Crisps - Flavours of Freedom",5006,"Breakfast Cereals",Pringles,198,198,"Kids Cereal",4.3
3111,"Honey Lemon",5006,"Breakfast Cereals","RiteBite Max Protein",120,120,"Granola & Cereal Bars",3.7
3112,"Energy Bar Hazelnut Magic 6 pcs + Energy Bar Oat & Apricot 6 pcs",5006,"Breakfast Cereals","On The Run",600,600,"Granola & Cereal Bars",
3113,"Protein Rich Nutrition Bar - Nuts & Seeds",5006,"Breakfast Cereals",Fit,75,75,"Granola & Cereal Bars",3.3
3114,"Nuts & Seeds Bar",5006,"Breakfast Cereals","RiteBite Max Protein",480,480,"Granola & Cereal Bars",4.3
3115,"Energy Bar Oat & Apricot 6 pcs + Energy Bar Fig & Date 6 pcs",5006,"Breakfast Cereals","On The Run",600,600,"Granola & Cereal Bars",
3116,"Milly Magic Chocolate Balls - Gluten Free",5006,"Breakfast Cereals",Schar,485,485,"Kids Cereal",4
3117,"Energy Bar Fig & Date 6 pcs + Energy Bar Hazelnut Magic 6 pcs",5006,"Breakfast Cereals","On The Run",600,600,"Granola & Cereal Bars",
3118,"Crunchy Fruit Delight Muesli",5006,"Breakfast Cereals",Zerobeli,315,315,Muesli,4.3
3119,"Protein Rich Nutrition Bar - Berry Blast",5006,"Breakfast Cereals",Fit,80,80,"Granola & Cereal Bars",1
3120,"Granola - Choco, Almond & Cookies",5006,"Breakfast Cereals","Fit & Flex",245,265,"Granola & Cereal Bars",
3121,"5 Millet Flakes",5006,"Breakfast Cereals",Murginns,225,225,Flakes,2.7
3122,"Protein Rich Nutrition Bar - Berry Blast",5006,"Breakfast Cereals",Fit,480,480,"Granola & Cereal Bars",
3123,"Masala Oats - Chinese",5006,"Breakfast Cereals",Saffola,18,18,"Oats & Porridge",4.1
3124,"Health Bar - Fruit N Nut",5006,"Breakfast Cereals",FabBox.in,300,300,"Granola & Cereal Bars",
3125,"Health Bar - Almond",5006,"Breakfast Cereals",FabBox,150,150,"Granola & Cereal Bars",4.3
3126,"Portion Controlled Single Serve Granola Cups",5006,"Breakfast Cereals","On The Run",60,60,"Granola & Cereal Bars",3
3127,"Ragi Flakes",5006,"Breakfast Cereals",Murginns,225,225,Flakes,4.5
3128,"Ayurveda Green Tea",5006,"Breakfast Cereals",FabBox,250,250,"Granola & Cereal Bars",
3129,"Oats - Homestyle Masala",5006,"Breakfast Cereals",Quaker,145,145,"Oats & Porridge",4.6
3130,"Weikfield White Oats",5006,"Breakfast Cereals","Eco Valley",170,200,"Oats & Porridge",4.3
3131,"Chia Energy Bar",5006,"Breakfast Cereals",Prasukh,45,50,"Granola & Cereal Bars",2.3
3132,"Quinoa Energy bar",5006,"Breakfast Cereals",Prasukh,45,50,"Granola & Cereal Bars",4
3133,"Moroccan Mint Green Tea",5006,"Breakfast Cereals",FabBox,250,250,"Granola & Cereal Bars",
3134,"Corn Flakes - Original",5006,"Breakfast Cereals",Kelloggs,425,425,Flakes,4.4
3135,"Wheat Flakes - No Added Sugar, Total Bran",5006,"Breakfast Cereals",Bagrrys,195,195,Flakes,4.4
3136,"Healthy Walnut Crunch Bar",5006,"Breakfast Cereals",FabBox,150,150,"Granola & Cereal Bars",3.3
3137,"Dried Pineapple",5006,"Breakfast Cereals",FabBox,145,145,"Granola & Cereal Bars",5
3138,"Protein Rich Nutrition Bar - Chocolate",5006,"Breakfast Cereals",Fit,80,80,"Granola & Cereal Bars",2
3139,"Gobbles Choco ChillÄ€ Cake",5007,"Cakes & Pastries",Britannia,60,60,"Tea Cakes & Slice Cakes",4.1
3140,"Moonfils - Vanilla",5007,"Cakes & Pastries",Bauli,15,15,"Tea Cakes & Slice Cakes",4.2
3141,"GobblesÄ€ Fruity FunÄ€ Cake",5007,"Cakes & Pastries",Britannia,30,30,"Tea Cakes & Slice Cakes",4.1
3142,"Pineapple Cake",5007,"Cakes & Pastries",Britannia,15,15,"Tea Cakes & Slice Cakes",4.2
3143,"Marble Tea Cake",5007,"Cakes & Pastries","Fresho Signature",159,159,"Tea Cakes & Slice Cakes",4
3144,"Tea Cake - Banana Walnut",5007,"Cakes & Pastries","Fresho Signature",159,159,"Tea Cakes & Slice Cakes",
3145,"Muffin/Cup Cake - Choco Chip",5007,"Cakes & Pastries","Fresho Signature",159,159,"Muffins & Cup Cakes",4.1
3146,"Dreams Cup Cake - Choco",5007,"Cakes & Pastries",Elite,5,5,"Muffins & Cup Cakes",3.9
3147,"Moonfils Veg - Choco",5007,"Cakes & Pastries",Bauli,15,15,"Tea Cakes & Slice Cakes",4.1
3148,"Fruit Tea Cake",5007,"Cakes & Pastries","Fresho Signature",175,175,"Tea Cakes & Slice Cakes",
3149,"Caker Swiss Roll Cake - Chocolate",5007,"Cakes & Pastries",Sunfeast,60,60,"Tea Cakes & Slice Cakes",4.1
3150,"Nut & Rasin Romance Cake",5007,"Cakes & Pastries",Britannia,50,50,"Tea Cakes & Slice Cakes",4.2
3151,"Moonfils - Strawberry",5007,"Cakes & Pastries",Bauli,15,15,"Tea Cakes & Slice Cakes",4.2
3152,"Choco Chip Tea Cake",5007,"Cakes & Pastries","Fresho Signature",159,159,"Tea Cakes & Slice Cakes",
3153,"Tea Cake - Caramel",5007,"Cakes & Pastries","Fresho Signature",175,175,"Tea Cakes & Slice Cakes",4.2
3154,"Treat Croissant - Cocoa Creme Roll, 100% Veg",5007,"Cakes & Pastries",Britannia,13,15,"Gourmet Bread",4
3155,"Treat Croissant - Vanilla Creme Roll, 100% Veg",5007,"Cakes & Pastries",Britannia,13,15,"Gourmet Bread",3.9
3156,"Cakes - Pineapple 55 g + Fruity Fun 55 g + Orange Bites 55 g + Choco Chill 55 g",5007,"Cakes & Pastries",Britannia,60,60,"Tea Cakes & Slice Cakes",
3157,"Gobbles OrangeÄ€ Bites Cake",5007,"Cakes & Pastries",Britannia,15,15,"Tea Cakes & Slice Cakes",4.2
3158,"Centre Filled Cup Cake - with Vanilla Cream",5007,"Cakes & Pastries",Winkies,10,10,"Muffins & Cup Cakes",4.3
3159,"Muffin/Cup Cake - Blueberry",5007,"Cakes & Pastries","Fresho Signature",129,129,"Muffins & Cup Cakes",
3160,"Layer Cake - Chocolate",5007,"Cakes & Pastries",Winkies,5,5,"Tea Cakes & Slice Cakes",4.2
3161,"Milk Cake",5007,"Cakes & Pastries",Britannia,15,15,"Tea Cakes & Slice Cakes",4.2
3162,"Muffins/Cup Cake - Assorted",5007,"Cakes & Pastries","Fresho Signature",129,129,"Muffins & Cup Cakes",
3163,"Gobbles Butter Blast Cake",5007,"Cakes & Pastries",Britannia,45,45,"Tea Cakes & Slice Cakes",4.1
3164,"Caker Layered Cake - Butterscotch",5007,"Cakes & Pastries",Sunfeast,30,30,"Tea Cakes & Slice Cakes",4.1
3165,"Muffin/Cup Cake - Vanilla",5007,"Cakes & Pastries","Fresho Signature",159,159,"Muffins & Cup Cakes",
3166,"Tea Cake - Blueberry Crumble",5007,"Cakes & Pastries","Fresho Signature",209,209,"Tea Cakes & Slice Cakes",4.2
3167,"Muffin/Cup Cake Blueberry 200 g + Choco Chip 200 g (Pack of 4 each)",5007,"Cakes & Pastries","Fresho Signature",288,288,"Muffins & Cup Cakes",
3168,"Strawberry Muffils",5007,"Cakes & Pastries",Britannia,10,10,"Tea Cakes & Slice Cakes",4.1
3169,"Muffin/Cup Cake Vanilla 200 g + Choco Chip 200 g (Pack of 4 each)",5007,"Cakes & Pastries","Fresho Signature",318,318,"Muffins & Cup Cakes",
3170,"Swiss Roll - Chocolate",5007,"Cakes & Pastries",Winkies,80,80,"Tea Cakes & Slice Cakes",4.4
3171,"Cake - Rich Butter Fruit Cake",5007,"Cakes & Pastries",Winkies,100,100,"Tea Cakes & Slice Cakes",4.2
3172,"Centre Filled Chocolate Cake - with Vanilla Cream",5007,"Cakes & Pastries",Winkies,10,10,"Tea Cakes & Slice Cakes",4.2
